"","Subject","Image","Threatened_Rating","Surprise_Rating","Suffering_Rating","SociallyAcceptable_Rating","Sadness_Rating","Relate_Rating","Pleasant_Rating","Narrative_Rating","Joy_Rating","Interact_Rating","Immoral_Rating","Fear_Rating","Disgust_Rating","Desire_Rating","Contamination_Rating","Avoid_Rating","Astonished_Rating","Anger_Rating","Affection_Rating"
"3085","sub-sid000866","NM-flagburning02.jpg",46.6764912,55.39470814,32.81095535,32.06477068,25.70853357,62.66566621,24.99844022,73.98355158,56.11446849,22.85245936,68.49377417,34.63322438,24.43548589,39.64126505,20.44231032,26.97983686,9.524863262,29.113773,87.94211159
"3086","sub-sid000878","NM-flagburning02.jpg",28.84801551,61.17695018,35.65189263,3.976700658,29.54799739,44.13918997,7.836657868,61.39835355,37.33896263,60.22899682,41.97518929,28.48696672,6.096303319,62.99106083,27.01204612,19.79353534,9.782201288,4.685112897,48.35918875
"3087","sub-sid000889","NM-flagburning02.jpg",85.14538382,47.97576033,5.170329876,3.98886044,71.19394745,13.21177532,15.07197772,85.87046457,63.81709882,101.2485221,42.58766157,44.18732635,5.209378919,46.30473172,2.694699343,70.98498952,-1.409605667,15.25311726,64.82718271
"3088","sub-sid000880","NM-flagburning02.jpg",48.9345589,52.8745116,7.945511294,5.532259155,22.14105614,69.17132902,7.317571721,81.31942338,61.60611032,64.9537249,43.45148484,0.845614492,7.724766186,40.60006271,32.32773132,83.77676465,-1.198394716,0.636445094,20.29797158
"3089","sub-sid000973","NM-flagburning02.jpg",29.54173612,47.33646181,21.58127688,31.01255181,64.88442134,90.27875355,19.51490665,88.02144415,61.71355915,44.86282372,83.48844839,21.03789339,15.27120309,38.48764159,43.90535089,40.56154792,10.8249715,6.255388402,43.1555934
"3090","sub-sid000765","NM-flagburning02.jpg",78.87355927,67.33218102,59.62782959,4.065663976,34.52249338,77.58712823,1.390919576,114.0026596,40.4873938,88.8926196,48.72540575,-11.25718289,0.04583,79.70472155,68.74515283,42.33414777,-0.235282337,1.009474444,70.88522505
"3091","sub-sid000499","NM-flagburning02.jpg",99.8797308,67.25178565,64.62641697,0.851517617,37.18974492,73.61730205,8.10094966,74.30514418,1.006175282,77.35954708,76.35368435,2.402839506,6.717730783,43.9122478,38.43091121,82.85737089,12.44278587,0.383520703,86.80078084
"3092","sub-sid000879","NM-flagburning02.jpg",44.12462159,52.90402081,34.41589896,42.9912755,39.04255723,87.22197363,24.42560671,49.212233,66.90117883,29.28247997,58.8050877,36.33387812,42.54243014,44.84746325,42.58998476,49.77847392,20.87659347,16.97188904,62.11797056
"3093","sub-sid000013","NM-flagburning02.jpg",49.5866993,45.42350091,53.00820414,20.37970274,21.23913197,38.40326879,26.90483981,50.36834368,20.2182852,56.83679494,58.78482762,1.711804473,95.71099855,50.35890684,66.05773263,27.84819929,22.7833763,-0.320589444,53.01773896
"3094","sub-sid000955","NM-flagburning02.jpg",64.83219734,67.06676496,68.43634555,23.54646941,51.96905588,47.90799091,6.694244257,75.62791929,49.59108205,54.30449014,73.3334381,31.40698972,30.92748593,36.5831357,27.13190431,75.66666896,3.782523736,6.228080178,63.2717716
"3095","sub-sid000876","NM-flagburning02.jpg",66.93162179,77.274993,51.79748512,-3.913497561,1.994389343,98.79059402,7.370383653,61.93256291,73.31734249,87.0519439,53.48216351,21.69998188,10.31890408,80.82251336,43.25061766,57.95942642,2.987785891,0.607683423,88.69588927
"3096","sub-sid000710","NM-flagburning02.jpg",61.74345704,69.94814266,56.97870278,0.500094035,36.25541125,37.75723957,6.892579341,66.00722105,88.58341196,78.08426803,80.08230898,-6.039289761,0.954194693,63.46168761,41.02111872,64.35574593,1.426253727,3.975221767,71.06692629
"3097","sub-sid000869","NM-flagburning02.jpg",35.15538547,54.54416526,68.78214751,23.92666404,35.82433683,47.90298145,28.77903243,82.16041944,63.97105068,49.57177243,50.56432994,20.91672179,59.78816772,74.07269275,34.98534791,80.36689093,7.370810949,11.1784119,70.38573937
"3098","sub-sid000959","NM-flagburning02.jpg",1.753231316,24.56230531,89.34035921,45.23687041,98.21056907,72.80859181,14.52427952,97.64011221,38.95952671,52.51922766,66.50607664,17.59448106,20.4284239,35.48645793,25.76635893,28.42110103,8.456245122,-1.795248762,35.62293401
"3099","sub-sid000974","NM-flagburning02.jpg",38.41401981,53.18418374,63.91566455,24.95549404,33.82045121,62.23322067,24.40806649,58.61585375,30.75239038,63.65633695,43.18407406,18.36522547,4.381608674,64.60192482,16.5349427,55.58705737,14.9743273,5.169366996,42.26254897
"3100","sub-sid000863","NM-flagburning02.jpg",90.77872168,75.78080216,70.54409611,12.88984892,19.17194539,68.24763637,20.0864701,57.22545115,61.37954604,90.5822922,57.29713422,5.477009238,-2.402283151,86.56785888,35.09324474,21.21274737,7.813508755,2.662155898,46.81002772
"3101","sub-sid000969","NM-flagburning02.jpg",60.58091102,57.62851905,25.10480764,28.96707779,64.21577541,4.089548232,8.436237174,70.45146939,43.66256782,80.58598008,68.76551818,24.29617714,38.95636746,72.252011,28.20014585,42.17369984,62.04339732,2.455164989,75.51480668
"3102","sub-sid000927","NM-flagburning02.jpg",45.12099601,40.46117619,23.61686493,33.18200398,14.28713821,90.83212113,17.09124662,67.6902803,82.92119799,91.96893081,69.56791184,60.3894049,28.19373101,74.03344025,32.76559684,32.12499329,7.704839013,2.705879058,72.3472799
"3103","sub-sid000892","NM-flagburning02.jpg",79.91224863,66.4899202,42.79581819,0.930283432,51.37789735,87.40028247,0.252388426,99.5090565,104.0148608,63.78505023,34.69115812,-12.74669974,22.83601236,57.6110774,45.72536737,64.45622936,1.555826537,1.083302539,100.0075404
"3104","sub-sid000887","NM-flagburning02.jpg",36.21624875,31.4604484,63.28321189,27.93663053,3.151817136,78.75989076,22.5838719,77.9883831,35.39889533,68.79422983,54.68717734,25.16049612,29.45484637,63.62010179,41.58654338,38.02201028,7.480800953,5.676180472,64.83606765
"3105","sub-sid000870","NM-flagburning02.jpg",75.46049569,59.30654222,66.1034142,11.6905375,47.07868275,66.12833094,10.62534254,58.0471108,84.37261461,63.8632062,89.1163138,-4.133807354,-1.030212642,66.42240891,1.241630756,61.42032254,-5.121868482,-8.432668508,56.91019552
"3106","sub-sid000895","NM-flagburning02.jpg",59.73715328,117.842712,69.0498435,0.17177121,52.50130094,71.40001627,3.991359181,52.32322803,54.53709347,71.44376781,94.21908277,44.5872557,0.805386904,79.84105288,43.36943675,6.64655132,1.030675896,0.16199828,96.66904951
"3107","sub-sid000970","NM-flagburning02.jpg",60.8065658,78.22341224,58.01085209,-1.892086662,61.00100585,67.92924324,15.69772784,63.23002108,43.14930829,6.88790742,63.50136733,4.703329407,27.36299984,68.5257627,1.524021668,57.70636554,9.746510922,2.408912791,70.90047562
"3108","sub-sid000522","NM-flagburning02.jpg",72.40825441,49.67465413,73.01233554,30.35698619,20.37971986,57.13840223,16.79961125,67.86355034,55.41470605,53.20730491,85.78287979,15.41628405,14.87883343,57.06841006,50.48569364,33.00451776,1.96990149,5.07239028,77.27130577
"3109","sub-sid000874","NM-nsm.jpg",63.41279303,52.52417069,28.58465364,16.34050421,10.7410224,75.43267789,1.706823891,78.25975377,74.60224539,73.76147711,4.566124722,36.08930034,25.95522891,77.76345408,50.04018859,31.63934743,5.495765752,9.627538475,63.70557413
"3110","sub-sid000873","NM-nsm.jpg",47.41701849,51.95175893,57.9030023,22.50543247,11.69145501,67.70340058,12.01554559,60.80180494,49.2944421,83.96092204,85.02799593,3.44777989,22.90062672,66.97402883,7.570757608,64.043442,10.9729995,1.272563059,54.5685024
"3111","sub-sid000888","NM-nsm.jpg",63.78830773,53.4034698,67.16023822,0.474807584,17.65498674,57.45569976,2.076307429,94.1939225,78.54983946,99.36624957,100.8903441,16.70070725,23.89911765,83.74695827,31.17281328,100.0660171,0.359847685,7.996832076,72.53500502
"3112","sub-sid000877","NM-nsm.jpg",76.49170049,81.28626699,65.55981927,16.10250096,0.762379496,52.65734934,-3.57150979,55.89663742,40.67799902,97.33635403,87.02538037,1.71647094,9.75866246,93.38613337,12.83090108,45.52613077,13.09280366,12.05690519,90.16696442
"3113","sub-sid000972","NM-nsm.jpg",53.9383048,98.42106862,99.14232368,11.2855886,13.27204402,85.08682353,11.56982344,57.2553747,32.02120098,99.49944992,69.89262811,17.6633788,1.648724379,59.56167124,35.71235157,65.52999913,20.05798831,19.74261115,53.17566543
"3114","sub-sid000894","NM-nsm.jpg",40.45169404,68.08424447,39.06374494,53.18107817,29.20693629,80.41997706,1.669240512,59.99181947,55.17320279,61.04470691,65.9900396,18.23883598,5.051613311,87.82022157,46.57803392,3.881212239,7.777392896,9.069899373,78.78754449
"3115","sub-sid000893","NM-nsm.jpg",56.78285455,73.2730196,55.85641254,31.13347247,-0.003543919,94.04406798,11.57969992,80.07516145,46.39563747,82.32138037,97.89098832,12.66579088,13.89780837,78.29046853,64.36742154,73.01162683,6.6632337,1.205809896,23.4411266
"3116","sub-sid000926","NM-nsm.jpg",37.91845926,50.09121212,31.40273795,28.65837612,48.47139205,55.17952733,14.21255184,71.49635031,46.74200949,66.86489139,51.35076924,36.35364561,48.39643639,62.12547789,31.14755336,60.8448354,36.77754647,25.66373525,57.87718412
"3117","sub-sid000971","NM-nsm.jpg",57.93532437,68.64071769,55.54927906,8.62027592,2.40212292,41.64922282,-2.403338744,93.27698534,77.76534521,94.13176625,48.81134627,-2.421172796,6.410812051,66.40181776,31.34747878,89.89084018,3.915871851,3.192523316,73.83044137
"3118","sub-sid000120","NM-nsm.jpg",69.98731824,82.94748253,46.51487105,13.92557149,-11.31364043,73.91470745,10.04280865,63.2642892,59.1995837,76.35174649,76.22639437,6.075874973,9.641476586,88.07956376,24.72143411,42.94019299,8.505805255,7.356817772,40.39426884
"3119","sub-sid000976","NM-nsm.jpg",77.22393137,61.00974162,52.33415786,13.08698909,8.307660141,56.8076705,9.241248679,76.97703946,82.18235856,77.67148163,89.8684923,0.260249392,6.742127741,67.26273915,34.77845005,40.56959828,-0.573279404,6.148935193,34.53264768
"3120","sub-sid000922","NM-nsm.jpg",80.69047692,52.25702546,35.0563348,16.67501337,40.47635288,62.83113968,20.98919802,70.83387926,43.95560838,55.102789,68.68192306,14.44696255,17.1951224,64.47793192,36.37437771,48.79618763,14.55503678,20.96323186,67.72139577
"3121","sub-sid000954","NM-nsm.jpg",48.9360988,100.3859935,81.21391213,8.854122025,0.287136505,58.90357751,2.565573622,99.10595769,56.11615723,78.01784179,100.1667639,8.01309021,-4.258770433,100.2111456,30.97204756,85.9088479,0.170912687,-1.83490581,72.9553152
"3122","sub-sid000866","NM-nsm.jpg",95.44534762,81.65906036,48.43782892,0.367016569,9.75145138,82.7493483,12.10266588,62.87742684,59.9055681,76.5902697,84.52156227,16.69707254,15.57122849,73.46097345,39.77206996,55.96505121,13.38846648,12.20304151,97.41019307
"3123","sub-sid000878","NM-nsm.jpg",66.164313,53.43906256,54.32033131,16.14487078,6.748990038,64.95923779,6.461977962,85.10985745,73.90218299,60.34678828,85.89583057,12.99058858,26.11235477,62.94111747,21.81785569,52.19675541,0.681251174,-0.076952647,48.27643601
"3124","sub-sid000889","NM-nsm.jpg",74.311906,76.39543367,48.36017259,-0.437317298,63.00416268,71.76582333,0.925994624,90.8416387,92.85920989,79.70631004,25.9520026,24.77741153,12.23362207,60.16829797,17.6250689,81.37480686,0.670954921,8.339220342,79.01800883
"3125","sub-sid000880","NM-nsm.jpg",30.42491548,53.72289714,49.23884799,4.415453495,31.11804805,55.96108269,5.651886147,98.57323542,92.44724291,99.65386808,59.50486051,-6.469704502,8.16752134,75.75124454,3.135712495,89.90743084,-5.878374896,-1.044115323,39.86473348
"3126","sub-sid000973","NM-nsm.jpg",36.01957599,68.27765114,74.20277536,15.72084366,31.85132188,99.78021652,13.58636721,82.73321482,79.79027531,86.4771836,66.00446715,10.21301001,4.440442315,68.79255154,67.15151768,37.77214794,13.96951537,1.888750613,71.57622604
"3127","sub-sid000765","NM-nsm.jpg",1.419239638,89.74337303,52.84695005,10.49129939,16.06038227,67.6163598,-2.162806818,78.61557849,78.16802982,87.71321707,88.73844076,-0.662578845,-0.098282338,83.39330685,54.95561913,75.06129184,0.204812043,-2.001496889,78.02035483
"3128","sub-sid000499","NM-nsm.jpg",66.21665899,65.52440506,28.65228829,52.16154305,-5.737942336,99.45217166,-3.518562339,2.078402251,23.96004981,105.4891428,83.40746372,7.055881044,15.69526916,78.06535792,28.92453844,89.93110142,0.054862776,3.315912249,65.12317956
"3129","sub-sid000879","NM-nsm.jpg",58.47587739,38.57490753,50.26397355,39.62917143,36.26725578,55.43812942,18.88589116,50.6930816,57.55089422,83.95677589,86.35148277,21.74246632,29.15141441,56.02346577,36.41952703,77.36427596,25.65715785,19.1225565,38.61942889
"3130","sub-sid000013","NM-nsm.jpg",69.68447852,20.96848838,72.78360206,3.192346307,2.214196912,40.32642511,1.15898457,67.40220898,1.372416638,73.09235874,83.93785897,12.15941364,55.39773537,67.02810844,23.99268129,42.93492962,10.12461603,4.728343516,42.10437148
"3131","sub-sid000955","NM-nsm.jpg",60.85494763,88.33107784,43.29830364,0.873428394,4.173550879,68.21767335,0.237254679,79.16598143,82.935917,97.66403741,82.33522542,19.84270449,21.35543227,57.80352961,40.14004638,65.26770066,1.492763567,4.203419202,57.9011006
"3132","sub-sid000876","NM-nsm.jpg",69.17687964,71.71014962,72.59176415,27.56744156,22.65676875,77.49857802,4.911040695,66.99103467,92.88677112,99.29515892,62.70266117,21.86760207,1.376814356,92.9390146,49.98489468,97.64362162,1.648249908,1.807010777,98.87214691
"3133","sub-sid000710","NM-nsm.jpg",74.60855756,69.50533571,40.50302645,15.97560173,33.90262265,55.425599,3.968506751,42.41633088,78.8956141,94.08208962,79.90263774,11.21061533,5.803371656,80.3761335,64.68058943,66.12597103,-1.924783595,7.851745315,53.86572871
"3134","sub-sid000869","NM-nsm.jpg",55.69346985,99.13707724,55.96456937,15.38975573,0.953827376,86.69974758,8.501646603,79.60918794,71.35042984,81.96804687,78.25785836,1.280838894,24.17714888,95.71143497,0.107612177,59.34301323,4.081976395,6.027164121,53.27217525
"3135","sub-sid000959","NM-nsm.jpg",9.697080714,12.67582623,36.72534133,41.10598476,4.099900738,68.12824702,14.81197884,89.36378054,2.721429877,97.22034718,56.71769211,6.6825851,-6.309475745,58.60339511,97.40307873,45.25091154,11.5269424,5.950138337,15.27617587
"3136","sub-sid000974","NM-nsm.jpg",36.1635461,75.09514332,42.33161424,17.25612342,10.45432615,65.3111306,10.29642795,48.31536724,36.49850572,65.77310673,54.5436302,8.024673204,10.29148096,45.28273567,5.369638024,34.64270934,7.498326494,2.683831242,27.30326433
"3137","sub-sid000863","NM-nsm.jpg",59.1443102,75.29678291,57.42489542,-0.457359836,0.470227005,74.38851818,7.963500471,83.36146735,43.12833204,74.35188946,58.03536379,4.642615594,17.11730637,88.27181502,5.362128048,83.8992071,-2.972887232,0.618071889,99.39601838
"3138","sub-sid000969","NM-nsm.jpg",73.99965599,1.471690654,54.21731772,23.12556298,31.89140695,42.27234471,-1.493216016,99.12056014,64.3845173,64.37177062,58.2650741,25.02467484,27.86279883,42.22704071,56.60780365,49.71219777,16.62914484,11.0047259,65.83466977
"3139","sub-sid000927","NM-nsm.jpg",84.65845041,80.4051299,55.58162913,16.77541476,27.15077472,67.93282107,4.448848288,78.18405156,81.03859536,64.29864132,65.86713857,40.75668595,10.77823868,69.09846055,21.43098103,33.57063744,8.198991679,2.135794171,66.79795892
"3140","sub-sid000892","NM-nsm.jpg",80.44182822,65.60534421,44.71965948,6.600842873,0.353576011,89.90444783,0.798806846,79.10760339,71.91978057,99.81648831,73.73176018,0.196774305,16.36768983,82.8616957,32.23689588,66.80475189,2.101178046,2.162594432,85.23704602
"3141","sub-sid000887","NM-nsm.jpg",75.69954364,82.01503322,59.33931992,4.957937843,18.80510008,76.93038464,23.67837557,84.96633591,82.15258279,100.6818294,99.74298157,18.79405575,18.35068661,71.06374544,12.29382676,37.50656064,5.282200155,7.096269091,89.31847346
"3142","sub-sid000870","NM-nsm.jpg",61.26741027,94.10269995,32.30451057,22.15195305,6.559617464,39.69303,0.913711057,61.62519834,90.62894512,104.5260242,99.15368829,-9.377140545,-2.81471277,93.47673217,33.75260042,80.94909597,-0.434431545,-2.457585056,78.5545448
"3143","sub-sid000895","NM-nsm.jpg",51.11023468,99.30399547,52.41129853,0.141384874,22.93435036,75.42097314,-0.333964695,47.02104028,53.50215479,80.46643283,103.3517795,24.74101344,12.92816061,100.3637784,48.12807162,50.73914167,-1.43027742,4.290460694,73.53783606
"3144","sub-sid000970","NM-nsm.jpg",83.86373445,69.73673074,14.80307584,10.55283726,14.72189413,96.95835529,3.35377882,53.29368866,53.13515802,96.34792523,96.60784224,7.339351583,27.28123283,78.90761182,36.91054472,64.08031401,4.127641362,1.502736742,56.40318069
"3145","sub-sid000522","NM-nsm.jpg",69.56559881,81.55710408,54.50501458,3.69651246,24.58382123,54.41308674,4.850835171,69.29727144,30.57674336,85.99754923,81.46212607,6.369556953,18.0018378,69.04736068,69.42723108,92.48534449,10.16594644,5.333280346,92.72253682
"3146","sub-sid000874","NN-colorado.jpg",36.13148026,42.78306971,63.10906432,35.51159897,59.34846268,54.08805674,13.88761979,50.591216,29.47814052,62.45980984,50.02889805,58.64312452,29.94483021,47.89831055,97.25398114,37.9905483,3.262213406,-0.891804962,46.73401109
"3147","sub-sid000873","NN-colorado.jpg",35.00734267,37.56778609,72.02577745,44.47074247,36.77520917,75.48919148,18.2656427,49.56578532,59.9555115,27.95612154,30.72152725,9.185090486,23.09713466,63.69936264,15.21667424,21.46433221,15.85768775,9.368179006,67.15929876
"3148","sub-sid000888","NN-colorado.jpg",59.16648968,54.25981751,79.76716597,25.80924505,62.34215891,56.75932201,10.45671166,90.791539,56.9413715,38.40153251,21.68888712,41.06423635,30.84684509,57.46547233,33.75730606,60.60787819,3.170893922,9.657348363,76.32342366
"3149","sub-sid000877","NN-colorado.jpg",56.36333905,38.60486623,87.90695146,27.35123329,1.514278059,56.04104485,6.849382019,55.24888572,55.7189064,68.13863019,75.70942191,1.187870973,30.00376407,50.94434269,24.20680302,37.76375177,8.014402551,5.497732814,60.00462921
"3150","sub-sid000972","NN-colorado.jpg",48.36314337,60.51357387,75.68536994,21.95587168,42.19740578,57.83696091,26.7795362,50.55665776,48.50582605,81.5015908,41.49379448,60.64456729,37.55210136,99.14496848,42.27502276,70.30438483,29.51025237,13.55791421,69.97868298
"3151","sub-sid000894","NN-colorado.jpg",44.57115052,53.79656732,70.35764204,57.51798145,43.86365835,64.65609102,13.99392768,62.04382162,50.24521364,71.18295481,62.08692155,41.92272554,3.300367942,81.52663828,55.74769208,50.55035177,14.34533797,12.80799582,67.75025985
"3152","sub-sid000893","NN-colorado.jpg",54.79560814,45.23080427,65.27507185,35.33717109,6.642294011,43.2664251,11.47966062,84.34745826,17.54675746,35.80525477,10.92780748,43.81966706,16.59036281,62.88368532,42.95575042,45.97963299,12.51907544,1.372191903,30.37094754
"3153","sub-sid000926","NN-colorado.jpg",52.10798297,55.58039615,49.33120788,45.74608497,36.34475886,67.78766555,28.00224442,67.64853219,50.08134681,54.92912234,49.99840526,56.68706221,27.72786978,44.86845983,47.28643011,61.21130009,35.19127487,19.87541995,49.00880152
"3154","sub-sid000971","NN-colorado.jpg",64.35202195,52.82302346,95.72890109,21.90896546,47.71780058,86.19332248,13.40937968,85.87584963,75.31247703,53.91362517,18.20634484,26.94749981,27.48324579,76.24792629,46.20217544,81.10169877,9.160352725,-5.7201716,72.21852383
"3155","sub-sid000120","NN-colorado.jpg",64.21985682,30.33807096,67.46634139,26.79929915,9.51344001,57.93677125,26.04851951,55.44842583,47.93666083,28.9823785,64.47702312,29.6777129,0.560097965,65.78569028,39.42369768,29.73987677,5.802611611,-2.671929069,67.96430205
"3156","sub-sid000976","NN-colorado.jpg",21.7950573,37.5933167,46.99983194,43.06397393,44.7407338,36.52281403,21.16752309,84.47586039,19.24617253,21.39662597,28.54251535,32.23872067,11.27136709,0.507230845,24.53893099,21.99956949,10.2732103,17.02429589,37.5694565
"3157","sub-sid000922","NN-colorado.jpg",34.32803021,36.39082268,69.90882834,35.12077518,54.68462354,39.84619534,38.28763355,55.27640637,42.75682452,28.50792921,21.26886702,50.54089852,37.17649955,48.61222104,27.76893238,43.52370331,27.3648102,13.99451228,58.8988848
"3158","sub-sid000954","NN-colorado.jpg",65.79316746,73.67302417,83.81219035,24.15305883,43.2132045,94.12465045,0.26622045,96.37618329,78.76823758,57.23744543,65.42168662,13.13037864,-11.59150168,81.95518069,46.77821421,99.92100092,10.62476229,1.463743918,70.33153442
"3159","sub-sid000866","NN-colorado.jpg",45.5385013,47.39943537,69.71134714,33.77431565,36.49466193,67.20061052,26.80508806,68.96450173,57.14871761,16.032427,42.55320461,43.39756414,29.85468672,42.89385216,35.3828926,78.4668884,12.74551775,27.41729082,43.46818675
"3160","sub-sid000878","NN-colorado.jpg",43.89574365,41.87134894,74.9063116,50.79799241,0.5488544,49.52934263,10.93666325,53.68019276,42.61317591,30.68260019,1.429069937,19.29066068,0.049991102,33.0573163,25.65478161,30.94579802,2.441168478,14.50767946,40.86281949
"3161","sub-sid000889","NN-colorado.jpg",83.19532029,49.32319995,89.91999727,29.82504727,78.04218396,98.79205864,2.497555848,80.06692619,95.37731024,59.82677229,30.24236893,58.23628288,13.75440588,32.70630822,-0.433670911,94.87339837,-7.512001336,4.863824881,42.54543741
"3162","sub-sid000880","NN-colorado.jpg",0.096582042,34.93221132,67.02964948,29.4042307,52.02168983,46.70075558,-3.437376932,99.40441417,50.4594725,45.67445458,8.684074766,17.33136,-0.07785877,46.11885541,22.81335697,31.2656912,3.607512058,-7.019865707,48.11381148
"3163","sub-sid000973","NN-colorado.jpg",32.30018001,25.54042986,78.59114982,9.50144784,35.70846794,69.34639401,27.61558434,45.06275667,54.53538312,50.00994128,41.97376433,28.43795438,30.02539151,23.57567526,57.97268795,47.85569845,14.2952334,2.669826931,57.09486204
"3164","sub-sid000765","NN-colorado.jpg",54.93049448,62.63667559,81.8391567,1.811882146,40.74084833,74.16040007,-0.312798885,93.59637953,56.85354527,40.12362421,85.47435936,0.061112888,17.71700993,55.34144823,72.30575094,44.83611855,-2.842423123,-7.45523474,50.78565219
"3165","sub-sid000499","NN-colorado.jpg",63.29032635,31.7511749,78.22626558,20.23780472,33.18282797,40.87281607,1.659500939,57.97349629,39.06208015,13.42879097,76.42291268,63.67491968,7.095830475,58.51677088,38.30534198,62.16094384,20.57056491,8.333897164,46.55469822
"3166","sub-sid000879","NN-colorado.jpg",54.57255361,33.09564872,61.66477714,42.9997059,48.29236718,58.3264692,39.9711449,33.84946415,33.92746812,28.36518279,59.20811551,26.21408582,29.42251012,63.93471158,29.11853373,56.0554309,25.40421298,20.3838002,40.89532134
"3167","sub-sid000013","NN-colorado.jpg",48.01814797,7.467417019,67.33474484,53.31505655,31.65285072,33.25600071,51.50958061,46.21465079,45.69780416,64.39974116,44.66828518,22.68723724,30.2608374,49.47442555,43.1746855,36.61669764,46.603437,12.55735972,51.43637319
"3168","sub-sid000955","NN-colorado.jpg",64.31185864,70.44547906,82.80340694,38.07436572,50.52973388,72.23687271,25.38227376,78.26911397,63.17593164,26.31163011,22.94556068,37.09682158,12.3151374,75.70964122,38.8105648,38.49383476,-0.231685118,0.06252225,51.89784809
"3169","sub-sid000876","NN-colorado.jpg",59.91326595,52.25965601,79.22436018,19.90408482,35.920023,87.56726493,4.562659916,62.43103395,82.77942172,40.03739201,48.80391314,56.26623441,23.38303721,72.41896643,69.46466201,59.58795728,-4.313035759,2.563898012,60.80600066
"3170","sub-sid000710","NN-colorado.jpg",36.17421235,55.72510423,65.53627005,21.02170832,31.09070623,74.31027264,8.111447363,73.86357511,82.9730982,39.45583292,72.63541964,13.0861853,16.78205353,58.75039009,63.65211322,46.53085842,-2.297672143,0.400258423,40.32839886
"3171","sub-sid000869","NN-colorado.jpg",90.12522087,50.08058141,95.89860663,16.36924807,35.48494902,71.28571689,19.80296019,52.47242767,75.00571656,48.72457989,14.09390231,65.73864503,29.35985852,69.65514978,12.53636891,44.82617778,12.91905167,0.855767534,54.22638806
"3172","sub-sid000959","NN-colorado.jpg",13.5083062,1.036436568,86.00795205,48.18386566,5.848074751,77.40885117,16.11296862,98.49211394,97.80691417,16.36843283,32.48046648,98.0340828,41.01340164,0.719500489,45.35416142,97.62246877,23.0616727,10.54723975,29.17093798
"3173","sub-sid000974","NN-colorado.jpg",48.47786161,39.58191389,78.76954267,33.7511191,52.12476544,76.67464022,19.76257657,55.21544927,39.42806946,19.70778428,35.42673076,46.21687599,14.52438013,52.0420481,3.144355744,56.31234951,9.90158123,0.975522662,43.27130236
"3174","sub-sid000863","NN-colorado.jpg",60.69346646,38.54411731,79.59569593,33.65913785,34.79507005,56.6713751,0.104460664,53.91341441,21.05045976,99.73130451,45.84220748,28.29521201,9.49354703,85.17370919,36.2839062,68.19217974,2.819337832,28.66472078,59.55405419
"3175","sub-sid000969","NN-colorado.jpg",62.34911703,35.50121351,68.04131499,9.77834047,60.16841969,73.29068313,11.10619303,65.41113602,39.4394752,69.6850713,42.35044802,18.30229856,22.37521133,63.87277393,47.76097982,52.21688731,20.56820967,31.39133477,68.11439506
"3176","sub-sid000927","NN-colorado.jpg",62.44330254,48.03810911,82.84227299,43.16957493,57.97639022,18.79466787,8.609491178,73.53532844,74.82774771,62.01335133,48.85790036,71.35437835,21.12699442,66.34443155,31.7027249,55.98213104,8.438488432,7.382678579,42.35414637
"3177","sub-sid000892","NN-colorado.jpg",78.18624974,52.37066225,81.94430996,25.8194514,47.85284476,83.01952923,22.49533894,69.84957617,66.7559208,42.78458589,44.74497671,21.76842052,12.11735652,43.78538586,42.84193333,43.89617391,-6.147498409,2.517281255,54.8137924
"3178","sub-sid000887","NN-colorado.jpg",59.75798173,31.62009934,92.17044009,27.99760024,62.03493826,55.72382484,18.50749345,69.47377286,34.53372919,63.03448195,38.43057952,72.5211638,26.50401154,58.59729106,25.26098592,30.65843252,2.911628509,29.16315839,63.4071799
"3179","sub-sid000870","NN-colorado.jpg",54.05463762,51.1726644,63.28967847,30.43501993,42.29557014,70.6496149,-1.590649754,61.20197599,46.20327587,45.63445117,28.46844737,7.380454746,0.667615267,37.41801727,42.45983598,47.54642276,-2.104304139,0.144359828,80.93333101
"3180","sub-sid000895","NN-colorado.jpg",57.33735714,99.15218778,82.71569183,51.34960676,23.19825921,56.32321288,15.31408833,68.22154139,38.0072218,7.763051862,59.3812432,81.73085021,0.60605442,60.14809447,13.47098701,43.8586768,3.662388318,7.714016837,75.825414
"3181","sub-sid000970","NN-colorado.jpg",52.20365693,67.42980689,88.50533921,20.76542431,57.49469854,86.4493859,0.699089884,66.75098874,60.65746306,20.14066456,28.69636828,20.98004492,29.71443639,56.5714425,14.36599278,70.13326606,-0.028257684,13.16872446,33.34296604
"3182","sub-sid000522","NN-colorado.jpg",53.87071428,59.63589368,86.2727851,31.81279324,57.2350272,71.14665931,6.977455396,40.37242858,28.21020963,34.16283369,61.54577712,2.034073435,3.482238481,64.55036635,87.80175164,19.11617795,10.30922351,1.414261807,52.25924216
"3183","sub-sid000874","NN-contaminated_mud.jpg",32.79514409,41.74050527,33.08535322,55.83444016,41.32225531,38.0120039,24.46886105,53.7618414,23.99359337,52.99340088,49.79835437,21.69129548,49.84800712,26.8248521,55.72757033,39.93491897,4.256693894,13.22403924,26.46100658
"3184","sub-sid000873","NN-contaminated_mud.jpg",25.97722469,4.896742599,44.31509643,51.00448926,44.82233589,37.01665155,40.67611131,37.37730782,64.98193794,38.19134449,9.429010085,27.80120207,27.46348339,52.11722387,13.85443485,45.3802072,24.17685572,28.60965224,42.41197092
