Image,PLS_Coeff,PLS_R2,Surprise_PLS_Coeff,Surprise_PLS_R2,Sadness_PLS_Coeff,Sadness_PLS_R2,Joy_PLS_Coeff,Joy_PLS_R2,Fear_PLS_Coeff,Fear_PLS_R2,Anger_PLS_Coeff,Anger_PLS_R2,Disgust_PLS_Coeff,Disgust_PLS_R2,Valence,Category
FO-bacon.jpg,0.06361559282138106,0.5301660350692804,0.15583263034555728,0.4850284360016832,0.05419433994593348,0.41991724648644824,0.15353464905394995,0.498077263370571,0.05183767312644824,0.6526424628625127,-0.044833892503612485,0.5009534952996617,0.01112815696000987,0.624377306394805,Pos,Food_Tasty
FO-brownie.jpg,0.08746465381823164,0.4074250902193705,0.030350314728134833,0.6750277942512817,0.09557170643111161,0.34293254697145337,0.2005013683124626,0.4773552412468698,0.15927983166802334,0.4355976387295334,-0.0786014909203982,0.22008284223427088,0.11768619269005572,0.2935544778828135,Pos,Food_Tasty
FO-burger.jpg,0.07110347794753702,0.5060794355361967,0.018259154422997272,0.8100703403944055,0.0121573224639229,0.44002844279205555,0.09389678116301109,0.45236935197631556,0.17031030179073647,0.5008904648104004,0.08666949274876265,0.26032588280390945,0.04532781509579175,0.5727921304400935,Pos,Food_Tasty
FO-pastry.jpg,-0.0016388173515276365,0.4722235938115043,0.09110907151862614,0.5619800648433982,-0.045553184225754245,0.29475200218484754,0.055406985404660006,0.45890437431385545,-0.02184240118013323,0.41674260942445174,0.0014849937767122978,0.49368206560756966,-0.09043836940327678,0.6072804464949025,Pos,Food_Tasty
FO-salad.jpg,0.06642290276851054,0.4803934322621874,-0.06169069502913039,0.8055710968719025,0.12733406345638296,0.32390872691483485,0.049236980627449016,0.3086651256026348,0.13733117281599724,0.5254299406826786,0.06675989851601896,0.3443098623696358,0.07956599622434543,0.5744758411314376,Pos,Food_Tasty
FO-salmon.jpg,0.0669236214942717,0.4720252524130855,0.03751691710612766,0.6586448588482496,0.043066731249732995,0.4536843511342429,0.06779618690189392,0.35421374239854064,0.1316908121381884,0.48904883275588784,0.07244686347331383,0.341956698466648,0.049024218096373376,0.5346030308749447,Pos,Food_Tasty
HC-2710.jpg,0.020310631656373392,0.4636435256034716,0.028618212093857585,0.659365793546683,-0.008550069391029487,0.4865098203946897,0.1222254383097868,0.45672564089845713,0.02061162910115431,0.4608813607471067,0.03345082900934156,0.3226481729921886,-0.07449224918487041,0.39573036504170345,Neg,Adult_Infection
HC-2717.jpg,0.016644215425577133,0.5598819376610139,-0.031192060156266906,0.5330003198822897,0.047602012744718696,0.6036016646101847,0.10944342089825489,0.6084526061590025,-0.017634553661098024,0.5333010166015852,0.06359601784665683,0.6105360042522924,-0.07194954511880264,0.4704000144607283,Neg,Adult_Infection
HC-People_198_h.jpg,-0.018306201323409366,0.4982929808823988,-0.05707730206095826,0.531225800809258,-0.039125242920364595,0.4601499035948631,-0.10255599551973135,0.42947018398115555,-0.13141772153292447,0.3681087364098149,0.02701423733035526,0.595701999287108,0.1933248167631672,0.605101261212194,Neg,Adult_Infection
HC-People_211_v.jpg,0.023214938632404907,0.4979169209643246,-0.22813521856177477,0.4976001064207285,0.11181926649905057,0.5544260495400881,0.09244974674577176,0.4565630254670555,0.11410271862074538,0.46000940337971497,0.05706516549850079,0.5384377441289303,-0.008012047007864296,0.48046519684943023,Neg,Adult_Infection
HC-People_220_h.jpg,0.05166472137959756,0.47067501348707524,-0.036160295884089415,0.5392693448451866,0.10993364491418814,0.2801286693978904,-0.002045925601762222,0.5461287975174971,0.05361646887906976,0.37224652381580026,0.06629580598327664,0.6718817618658666,0.11834862998690238,0.41439498348021064,Neg,Adult_Infection
HC-barley-grain.jpg,0.00980696328067949,0.4457645126238547,-0.00040721760140809246,0.48597992243363586,0.03781161535274366,0.5465414993004631,-0.08172116667787552,0.456297734907377,-0.015563089907098216,0.34450533691570284,0.011951968060720849,0.22745345229991454,0.10676967045699423,0.6138091298860344,Neg,Adult_Infection
HM-3015.jpg,0.018646831911572403,0.5333358767230014,-0.029996691722254904,0.5732079611983888,-0.011536643266326696,0.6087065400890228,-0.003070569084775148,0.5923920076330372,-0.0201377410270803,0.35250866187446717,0.06655974803473944,0.7054349766256389,0.110062888535132,0.3677651129174543,Neg,Adult_Mutilation
HM-3063.jpg,0.04559589219446148,0.4342622261520765,-0.12415811478305037,0.43433885424040375,0.24139122231939192,0.4468745060117433,0.13500474632904821,0.29543709193296286,0.0690015612093521,0.4339615711303323,-0.0023069474582926614,0.5693513006688169,-0.04535711444968028,0.42561003292819966,Neg,Adult_Mutilation
HM-3064.jpg,0.020665587262447577,0.3554527713979582,-0.0739040681860981,0.3667795701954306,0.02282809208271889,0.34223960351418004,-0.08624388691660753,0.33309569797816363,0.09335984860198285,0.24254321704477655,0.1002868352040954,0.47023822332303444,0.06766670278859398,0.3778203163321643,Neg,Adult_Mutilation
HM-3068.jpg,0.025762655788074757,0.5578220000789197,-0.023589019823837327,0.5782862240279991,0.1292066479938308,0.5458190743234824,-0.11997870322613442,0.4372739652295716,-0.0543035191921666,0.3739615943510597,0.03874345777954414,0.6921551106645092,0.18449707119721187,0.7194360318768966,Neg,Adult_Mutilation
HM-3150.jpg,-0.0023903079494193838,0.5432652978348033,-0.08553930811948202,0.7821887235388775,-0.04898047282611624,0.6174974641979685,0.07790850661654021,0.5604475009340852,0.024397061311464255,0.34355863252193597,0.005827235162882153,0.50789246608077,0.01204513015819532,0.44800699973518243,Neg,Adult_Mutilation
HM-Faces_364_v.jpg,0.03621106629272314,0.4930588805210683,-0.15956999252150408,0.4590471600452659,0.18599656487832125,0.5583736968923094,0.05940043426987928,0.2597338593931401,-0.03205166246719744,0.38087624104878226,0.0873490229578256,0.5908865163091448,0.07614203063901419,0.7094358094377672,Neg,Adult_Mutilation
HV-2683.jpg,0.031242584662976195,0.4763273859436761,-0.0065079798752962475,0.6103629222055063,0.07954151050681336,0.6483254916501671,-0.028345954506741267,0.5681897323804019,0.08325783921699842,0.21944615819158753,0.08107028839342117,0.5234548959812495,-0.02156019575733833,0.2881851152531436,Neg,Adult_Violence
HV-2691.jpg,-0.004236964674893119,0.41876911132687084,0.010816847656704317,0.3658197453846921,-0.02845384159576319,0.6358725286880256,0.03830666870529374,0.5126701309070405,-0.02103155365390686,0.25890115817886206,-0.015555673005658894,0.4395879370979726,-0.009504236156027844,0.29976316770463174,Neg,Adult_Violence
HV-6821.jpg,0.014955935293909449,0.4579838577239626,-0.012955012337517134,0.40931804741480005,0.126594553525801,0.2791835935738104,-0.09660324052812927,0.47987119597665884,0.03267284793533669,0.47918185688835435,0.027685509151275562,0.6100667913985196,0.012340954016689816,0.4902816610916324,Neg,Adult_Violence
HV-9252.jpg,-0.012460108220277327,0.42764235369058773,-0.1985331011007906,0.5283652756548878,-0.009359413819328831,0.4911723625299186,0.03493562441889063,0.41056471818669404,0.0672307450555646,0.19113170225356646,-0.006892354929054498,0.5456761174154535,0.03785785105305464,0.39894394610300576,Neg,Adult_Violence
HV-9635-light.jpg,0.026059184225562335,0.47348825163694325,0.009213375177530249,0.6016270547468396,0.0761482608591269,0.34047656863892095,0.009653246825672975,0.48683175483316443,-0.022324911224022678,0.22420932323988174,-0.02157258435776587,0.6977882469483747,0.1052377180728325,0.489996561414478,Neg,Adult_Violence
HV-People_127_h.jpg,-0.05469679704738514,0.37968183372163394,0.07565998417607853,0.5638225790615824,-0.21507000518510477,0.37549458598857477,0.03272050352384251,0.30363564850924696,-0.1417033400324024,0.3418685872448526,-0.049107009114533175,0.39416135174247957,-0.030680915652191568,0.29910824978306794,Neg,Adult_Violence
NC-CSriot.jpg,0.019591171421521652,0.38262973036078307,-0.005266595128994236,0.5047278417131273,0.04237342457448344,0.29129929586842596,0.06686353935981285,0.39808714545760104,-0.09149841436922761,0.33307640451401654,0.07164030707535769,0.4862370750443237,0.03343476701769782,0.28235061956720386,Neg,Nature_Pollution
NC-Michigan.jpg,-4.224150040132954e-05,0.44729110437397734,-0.04107223416189336,0.3489586564502849,0.014942435112143226,0.45964837571480066,-0.02654688084217594,0.6675041027345633,0.02794084287186129,0.49941521565175684,0.018472890597565902,0.33836947798125105,0.006009497420090913,0.36985079771120755,Neg,Nature_Pollution
NC-Objects_001_h.jpg,0.07805068458715518,0.4883049960468038,-0.03467687030044943,0.7841532106612472,0.148908766086046,0.5679273936276238,0.05885788455248841,0.3359266453000772,0.13475715030907706,0.2788335220718512,0.0679519013162648,0.6718466815702262,0.09250527555950423,0.2911425230497974,Neg,Nature_Pollution
NC-badtraffic.jpg,0.06520812430381175,0.4328725901340453,0.07838055452943274,0.3752542241284653,-0.01020877365574768,0.5129298505852848,0.15418207041227364,0.3954383494160383,0.06366317218606364,0.46797345568282833,0.038448205315667824,0.35753014597753063,0.06678351703518029,0.48810951501412425,Neg,Nature_Pollution
